datetime,weekday,weekend,location1,location2,device_type,SSID,RSSI,ping_ms,download_Mbps,upload_Mbps,packet_loss_rate,ping_jitter_ms,ap_code,client,floor_client,building_client
2025-11-24 19:13,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.73,54.53,87.3,0,0.18,CLIENT_AP_B2F0155121,3,281,1116
2025-11-24 19:13,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-42,94.46,67.44,209.07,0,51.06,CLIENT_AP_2F207H0055121,26,323,1116
2025-11-24 19:14,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3.12,67.25,134.25,0,0.69,CLIENT_AP_1F104H0013121,20,227,1116
2025-11-24 19:15,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-42,36.1,5.86,154.23,0,61.96,CLIENT_AP_2F207H0055121,26,323,1116
2025-11-24 19:15,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.8,54.31,73.72,0,0.17,CLIENT_AP_B2F0155121,3,281,1116
2025-11-24 19:16,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3.48,108.06,150.44,0,0.29,CLIENT_AP_1F104H0013121,21,217,1146
2025-11-24 19:17,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.67,56.05,83.35,0,0.09,CLIENT_AP_B2F0155121,4,296,1146
2025-11-24 19:18,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,3.04,93.55,133.95,0,0.23,CLIENT_AP_1F104H0013121,21,217,1146
2025-11-24 19:19,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.76,53.6,80.78,0,0.37,CLIENT_AP_B2F0155121,4,296,1146
2025-11-24 19:19,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-42,13.47,34.33,143.39,0,27.75,CLIENT_AP_2F207H0055121,26,327,1146
2025-11-24 19:20,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.79,101.83,156.39,0,0.47,CLIENT_AP_1F104H0013121,21,217,1146
2025-11-24 19:21,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.87,54.51,78.38,0,0.2,CLIENT_AP_B2F0155121,3,294,1139
2025-11-24 19:22,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,3.19,99.29,156.97,0,0.53,CLIENT_AP_1F104H0013121,19,228,1139
2025-11-24 19:23,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.72,57.11,81.24,0,0.12,CLIENT_AP_B2F0155121,3,294,1139
2025-11-24 19:23,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-42,23.5,35.15,185.34,0,54.7,CLIENT_AP_2F207H0055121,28,331,1139
2025-11-24 19:24,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3.13,87.48,119.49,0,0.28,CLIENT_AP_1F104H0013121,19,228,1139
2025-11-24 19:25,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-43,36.82,45.81,194.31,0,33.94,CLIENT_AP_2F207H0055121,28,331,1139
2025-11-24 19:25,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.99,52.09,81.08,0,1.37,CLIENT_AP_B2F0155121,3,294,1139
2025-11-24 19:26,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,33.38,99.39,124.71,0,34.44,CLIENT_AP_1F104H0013121,20,235,1148
2025-11-24 19:27,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.8,55.54,84.88,0,0.51,CLIENT_AP_B2F0155121,3,300,1148
2025-11-24 19:28,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,3.51,81.49,113.16,0,2.46,CLIENT_AP_1F104H0013121,20,235,1148
2025-11-24 19:29,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-44,131.27,20.87,101.32,0,122.38,CLIENT_AP_2F207H0055121,23,324,1148
2025-11-24 19:29,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,2.89,69.56,77.95,0,1.21,CLIENT_AP_B2F0155121,3,300,1148
2025-11-24 19:30,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,2.74,92.97,113.16,0,0.26,CLIENT_AP_1F104H0013121,20,235,1148
2025-11-24 19:31,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-44,52.45,27.54,148.63,0,94.91,CLIENT_AP_2F207H0055121,23,325,1157
2025-11-24 19:31,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.67,55.11,45,0,0.14,CLIENT_AP_B2F0155121,5,300,1157
2025-11-24 19:33,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.74,54.65,49.58,0,0.14,CLIENT_AP_B2F0155121,5,300,1157
2025-11-24 19:33,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-44,3.56,37.01,128.17,0,48.07,CLIENT_AP_2F207H0055121,23,325,1157
2025-11-24 19:34,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.39,78.95,129.64,0,2.04,CLIENT_AP_1F104H0013121,21,233,1157
2025-11-24 19:36,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.51,80.94,130.94,0,0.51,CLIENT_AP_1F104H0013121,21,231,1149
2025-11-24 19:37,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,2.05,79.21,115.92,0,8.88,CLIENT_AP_B2F0155121,7,297,1149
2025-11-24 19:37,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-43,69.04,23.53,120.92,0,50.11,CLIENT_AP_2F207H0055121,20,327,1149
2025-11-24 19:38,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,3.06,101.6,145.1,0,0.17,CLIENT_AP_1F104H0013121,21,231,1149
2025-11-24 19:39,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.78,51.57,78.53,,0.24,CLIENT_AP_B2F0155121,7,297,1149
2025-11-24 19:40,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-54,6.07,100.84,133.8,0,8.34,CLIENT_AP_1F104H0013121,21,231,1149
2025-11-24 19:41,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,3.22,54.02,78.91,0,28.31,CLIENT_AP_B2F0155121,5,294,1166
2025-11-24 19:42,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,4.33,91.17,122.88,0,13.43,CLIENT_AP_1F104H0013121,22,241,1166
2025-11-24 19:43,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.75,56.15,93.35,0,0.22,CLIENT_AP_B2F0155121,5,294,1166
2025-11-24 19:43,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-39,61.26,26.3,109.78,0,41.17,CLIENT_AP_2F207H0055121,20,324,1166
2025-11-24 19:44,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,3.19,94.88,118.43,0,0.52,CLIENT_AP_1F104H0013121,22,241,1166
2025-11-24 19:45,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.84,51.64,81.5,0,0.39,CLIENT_AP_B2F0155121,5,294,1166
2025-11-24 19:45,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-35,32.13,17.47,98.89,0,68.25,CLIENT_AP_2F207H0055121,20,324,1166
2025-11-24 19:46,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.21,95.5,135.47,0,0.34,CLIENT_AP_1F104H0013121,20,227,1156
2025-11-24 19:47,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,2.06,52.46,77.5,0,1.11,CLIENT_AP_B2F0155121,3,302,1156
2025-11-24 19:48,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,4.38,96.81,135.59,0,2.79,CLIENT_AP_1F104H0013121,20,227,1156
2025-11-24 19:49,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,6.44,52.12,76.5,0,14.31,CLIENT_AP_B2F0155121,3,302,1156
2025-11-24 19:49,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-42,85.18,7.16,94.15,0,52.66,CLIENT_AP_2F207H0055121,22,322,1156
2025-11-24 19:50,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-60,3.78,90.57,136.29,0,1.82,CLIENT_AP_1F104H0013121,20,227,1156
2025-11-24 19:51,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-38,58.64,19.36,128.42,0,119.08,CLIENT_AP_2F207H0055121,24,340,1168
2025-11-24 19:51,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.6,51.22,76.15,0,0.33,CLIENT_AP_B2F0155121,3,313,1168
2025-11-24 19:52,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,4.6,113.96,162.65,0,127.92,CLIENT_AP_1F104H0013121,21,225,1168
2025-11-24 19:53,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-38,65.54,27.99,89.49,0,59.22,CLIENT_AP_2F207H0055121,24,340,1168
2025-11-24 19:53,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.79,53.18,78.7,0,13.89,CLIENT_AP_B2F0155121,3,313,1168
2025-11-24 19:54,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,3.36,102.74,128.18,0,0.38,CLIENT_AP_1F104H0013121,21,225,1168
2025-11-24 19:55,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.93,50.64,79.06,0,0.2,CLIENT_AP_B2F0155121,3,313,1168
2025-11-24 19:56,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-57,3.08,82.81,158.29,0,0.42,CLIENT_AP_1F104H0013121,20,245,1189
2025-11-24 19:57,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-38,49.29,7.36,49.58,0,35.46,CLIENT_AP_2F207H0055121,21,335,1189
2025-11-24 19:57,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.56,49.51,75.54,0,0.33,CLIENT_AP_B2F0155121,4,330,1189
2025-11-24 19:58,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-58,3.5,87.43,149.7,0,0.82,CLIENT_AP_1F104H0013121,20,245,1189
2025-11-24 19:59,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-41,293.84,2.49,22.89,0,448.38,CLIENT_AP_2F207H0055121,21,335,1189
2025-11-24 19:59,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,1.82,48.16,76.24,0,4.97,CLIENT_AP_B2F0155121,4,330,1189
2025-11-24 20:00,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,7.89,90.8,128.65,,37.84,CLIENT_AP_1F104H0013121,20,245,1189
2025-11-24 20:01,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,10.16,47.08,76.44,0,38.07,CLIENT_AP_B2F0155121,3,305,1147
2025-11-24 20:01,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-44,5.07,174.79,252.77,0,1.98,CLIENT_AP_2F207H0055121,16,339,1147
2025-11-24 20:02,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.31,83.8,111.41,0,1.85,CLIENT_AP_1F104H0013121,21,246,1147
2025-11-24 20:03,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,8.45,45.78,70.13,,26.28,CLIENT_AP_B2F0155121,3,305,1147
2025-11-24 20:03,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-43,2.64,150.69,258.59,,0.28,CLIENT_AP_2F207H0055121,16,339,1147
2025-11-24 20:04,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,2.75,80.3,124.04,0,0.42,CLIENT_AP_1F104H0013121,21,246,1147
2025-11-24 20:05,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,4.25,48.2,76.63,0,0.9,CLIENT_AP_B2F0155121,3,305,1147
2025-11-24 20:05,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-43,7.06,206.77,337.03,0,61.27,CLIENT_AP_2F207H0055121,16,339,1147
2025-11-24 20:06,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,3.13,84.34,113.97,0,0.25,CLIENT_AP_1F104H0013121,19,237,1132
2025-11-24 20:07,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-50,3.35,205.46,349.43,0,0.84,CLIENT_AP_2F207H0055121,14,339,1132
2025-11-24 20:07,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,60.23,52.09,74.77,0,50.35,CLIENT_AP_B2F0155121,4,301,1132
2025-11-24 20:08,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-59,13.59,80.7,124.55,0,23.64,CLIENT_AP_1F104H0013121,19,237,1132
2025-11-24 20:09,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,36.95,45.29,70.15,0,30.34,CLIENT_AP_B2F0155121,4,301,1132
2025-11-24 20:09,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-49,4.25,211.32,348.1,0,1.24,CLIENT_AP_2F207H0055121,14,339,1132
2025-11-24 20:10,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,3.29,79.33,108.46,0,6.49,CLIENT_AP_1F104H0013121,19,237,1132
2025-11-24 20:11,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-50,3.1,196.77,333.5,0,2.11,CLIENT_AP_2F207H0055121,15,346,1138
2025-11-24 20:11,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,3.13,63.62,103.33,0,1.36,CLIENT_AP_B2F0155121,4,302,1138
2025-11-24 20:12,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,2.88,83.46,117.77,0,0.25,CLIENT_AP_1F104H0013121,17,239,1138
2025-11-24 20:13,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-50,4.63,145.84,261.32,0,0.34,CLIENT_AP_2F207H0055121,15,346,1138
2025-11-24 20:13,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,3.71,60.29,97.98,0,7.48,CLIENT_AP_B2F0155121,4,302,1138
2025-11-24 20:14,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.25,79.34,121.95,0,1,CLIENT_AP_1F104H0013121,17,239,1138
2025-11-24 20:15,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-50,5.2,223.87,327.64,0,19.17,CLIENT_AP_2F207H0055121,15,346,1138
2025-11-24 20:15,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,31.09,44.3,74.61,0,24.64,CLIENT_AP_B2F0155121,4,302,1138
2025-11-24 20:16,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,2.93,76.15,114.14,0,0.27,CLIENT_AP_1F104H0013121,19,246,1161
2025-11-24 20:17,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-50,7.75,163.2,307.58,0,4.21,CLIENT_AP_2F207H0055121,14,353,1161
2025-11-24 20:17,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,18.4,50.23,73.88,0,22.28,CLIENT_AP_B2F0155121,3,305,1161
2025-11-24 20:18,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-56,2.91,78.16,112,0,0.33,CLIENT_AP_1F104H0013121,19,246,1161
2025-11-24 20:19,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-48,2.81,96.97,163.59,0,0.68,CLIENT_AP_2F207H0055121,14,353,1161
2025-11-24 20:19,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,2.35,44.71,72.56,0,6.08,CLIENT_AP_B2F0155121,3,305,1161
2025-11-24 20:20,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.5,70.82,116.39,0,0.4,CLIENT_AP_1F104H0013121,19,246,1161
2025-11-24 20:21,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-47,3.21,218.11,286.96,0,1.38,CLIENT_AP_2F207H0055121,15,350,1133
2025-11-24 20:21,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,9.98,48.57,69.91,0,32.6,CLIENT_AP_B2F0155121,3,295,1133
2025-11-24 20:22,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3,70.73,107.34,0,0.4,CLIENT_AP_1F104H0013121,18,237,1133
2025-11-24 20:23,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-49,3.6,172.66,321.92,0,1.02,CLIENT_AP_2F207H0055121,15,350,1133
2025-11-24 20:23,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.72,47.8,81.14,0,0.15,CLIENT_AP_B2F0155121,3,295,1133
2025-11-24 20:24,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3.15,86.69,126.41,0,0.15,CLIENT_AP_1F104H0013121,18,237,1133
2025-11-24 20:25,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-46,4.85,184.3,336,0,0.65,CLIENT_AP_2F207H0055121,15,350,1133
2025-11-24 20:26,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,4.19,74.01,84.42,0,0.67,CLIENT_AP_1F104H0013121,16,233,1132
2025-11-24 20:27,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-67,13.74,65.95,97.04,0,26.3,CLIENT_AP_B2F0155121,4,297,1132
2025-11-24 20:27,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-47,3.53,189.92,338.94,0,0.81,CLIENT_AP_2F207H0055121,16,347,1132
2025-11-24 20:28,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-56,3.64,82.4,124.02,0,0.39,CLIENT_AP_1F104H0013121,16,233,1132
2025-11-24 20:29,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,19.88,47.45,84.82,0,18.08,CLIENT_AP_B2F0155121,4,297,1132
2025-11-24 20:29,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-48,6.48,189.01,290.64,0,13.75,CLIENT_AP_2F207H0055121,16,347,1132
2025-11-24 20:30,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,3.43,80.58,127.47,0,1.03,CLIENT_AP_1F104H0013121,16,233,1132
2025-11-24 20:31,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-47,5.12,180.88,308.01,0,4.04,CLIENT_AP_2F207H0055121,11,332,1118
2025-11-24 20:31,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,5.3,53.11,66.1,0,12.98,CLIENT_AP_B2F0155121,4,294,1118
2025-11-24 20:32,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3.12,74.58,96.82,0,0.38,CLIENT_AP_1F104H0013121,18,229,1118
2025-11-24 20:33,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-48,5.04,90.33,223.9,0,15.1,CLIENT_AP_2F207H0055121,11,332,1118
2025-11-24 20:33,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.95,49.92,83.49,0,13.18,CLIENT_AP_B2F0155121,4,294,1118
2025-11-24 20:34,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,4.79,77.65,120.18,0,0.42,CLIENT_AP_1F104H0013121,18,229,1118
2025-11-24 20:35,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-48,3.02,178.52,275.16,0,0.82,CLIENT_AP_2F207H0055121,11,332,1118
2025-11-24 20:35,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.89,53.71,78.5,0,3.95,CLIENT_AP_B2F0155121,4,294,1118
2025-11-24 20:36,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.06,66.7,113.7,0,0.31,CLIENT_AP_1F104H0013121,18,240,1127
2025-11-24 20:37,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,2.13,56.22,79.24,0,14.15,CLIENT_AP_B2F0155121,2,294,1127
2025-11-24 20:37,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-47,2.44,200.87,310.69,0,0.57,CLIENT_AP_2F207H0055121,11,332,1127
2025-11-24 20:38,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3.83,82.01,124.78,0,1.38,CLIENT_AP_1F104H0013121,18,240,1127
2025-11-24 20:39,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.88,51.57,97.02,0,0.54,CLIENT_AP_B2F0155121,2,294,1127
2025-11-24 20:39,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-48,2.91,186.34,210.32,0,0.22,CLIENT_AP_2F207H0055121,11,332,1127
2025-11-24 20:40,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-55,2.98,73.57,123.97,0,0.43,CLIENT_AP_1F104H0013121,18,240,1127
2025-11-24 20:41,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,6.57,50.29,76.33,0,7.51,CLIENT_AP_B2F0155121,2,289,1124
2025-11-24 20:42,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.15,74.04,110.74,0,0.24,CLIENT_AP_1F104H0013121,19,238,1124
2025-11-24 20:43,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,63.85,55.44,73.75,0,28.7,CLIENT_AP_B2F0155121,2,289,1124
2025-11-24 20:43,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-44,3.38,197.42,312.81,0,2.47,CLIENT_AP_2F207H0055121,12,340,1124
2025-11-24 20:44,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,2.98,78.2,113.59,0,0.38,CLIENT_AP_1F104H0013121,19,238,1124
2025-11-24 20:45,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,1.95,67.78,86.89,0,0.27,CLIENT_AP_B2F0155121,2,289,1124
2025-11-24 20:45,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-43,3.74,221.19,309.83,0,1.78,CLIENT_AP_2F207H0055121,12,340,1124
2025-11-24 20:46,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3.24,53.68,92.88,0,0.25,CLIENT_AP_1F104H0013121,21,240,1112
2025-11-24 20:47,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,17.37,60.6,96.12,0,24.72,CLIENT_AP_B2F0155121,5,285,1112
2025-11-24 20:47,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-44,4.07,228.68,333.94,0,0.61,CLIENT_AP_2F207H0055121,12,320,1112
2025-11-24 20:48,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,2.87,75.16,97.47,0,0.27,CLIENT_AP_1F104H0013121,21,240,1112
2025-11-24 20:49,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,44.31,49.55,76.07,0,29.65,CLIENT_AP_B2F0155121,5,285,1112
2025-11-24 20:49,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-47,3.79,194.01,339.13,0,0.72,CLIENT_AP_2F207H0055121,12,320,1112
2025-11-24 20:50,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,3.09,83.93,111.26,0,0.46,CLIENT_AP_1F104H0013121,21,240,1112
2025-11-24 20:51,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,33.31,48.84,73.36,0,30.55,CLIENT_AP_B2F0155121,3,286,1123
2025-11-24 20:51,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-45,4.26,225.22,314.42,0,1.7,CLIENT_AP_2F207H0055121,13,322,1123
2025-11-24 20:52,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-56,3.06,80.12,108.61,0,0.31,CLIENT_AP_1F104H0013121,21,254,1123
2025-11-24 20:53,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,32.25,54.64,74.97,0,34.04,CLIENT_AP_B2F0155121,3,286,1123
2025-11-24 20:53,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-46,5.69,195.82,208.44,0,1.59,CLIENT_AP_2F207H0055121,13,322,1123
2025-11-24 20:54,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-52,3.05,81.1,116.22,0,0.6,CLIENT_AP_1F104H0013121,21,254,1123
2025-11-24 20:56,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-51,5.79,42.02,73.62,0,31.39,CLIENT_AP_1F104H0013121,19,247,1102
2025-11-24 20:57,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-50,4.38,212.28,326.33,0,5.54,CLIENT_AP_2F207H0055121,11,316,1102
2025-11-24 20:57,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,49.35,55.19,65.03,0,75,CLIENT_AP_B2F0155121,2,281,1102
2025-11-24 20:58,1,0,"(36.370334, 127.345657)",도서관1F,노트북1,CNU WiFi,-53,4.72,42.75,70.18,0,16.71,CLIENT_AP_1F104H0013121,19,247,1102
2025-11-24 20:59,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,5.33,53,73.78,0,24.9,CLIENT_AP_B2F0155121,2,281,1102
2025-11-24 20:59,1,0,"(36.370219, 127.346266)",도서관2F,노트북2,CNU WiFi,-46,4.11,206.69,301.16,0,2.83,CLIENT_AP_2F207H0055121,11,316,1102
2025-11-24 21:01,1,0,"(36.369872, 127.346647)",도서관B2,라즈베리파이,CNU WiFi,-66,11.18,48.32,71.82,0,15.65,CLIENT_AP_B2F0155121,3,274,1118
